Architecture,Memory_MB,Workers,Stage,Example,Executions,Compute_Time_s,Energy_J,Cost_dollars
ARM,512,12,stage,titanic,5,33.55135869582494,6589.936064243317,2.685450750013828
ARM,512,16,stage,titanic,5,23.72417632639408,6731.177224466801,2.531844097552776
ARM,512,20,stage,titanic,5,18.363620302677155,6914.317182917594,2.4497069483771328
ARM,512,24,stage,titanic,5,14.820417867104213,7481.365533385277,2.3724524921660426
ARM,512,28,stage,titanic,5,12.554001694066184,7291.37104609251,2.3445853563838
ARM,1024,4,stage1,video,8,8.67260517179966,1184.5648176178336,0.46277021196722984
ARM,1024,5,stage1,video,13,8.045232879198515,1450.8470640961941,0.5366170330425409
ARM,1024,6,stage1,video,12,5.585627377033234,1345.9499909977117,0.44707361525774
ARM,1024,7,stage1,video,12,4.434538046518962,1344.4145457367101,0.4140971627839406
ARM,1024,8,stage1,video,11,3.583903220566836,1354.3448932680217,0.38247415169889276
ARM,1024,9,stage1,video,11,3.7612433626194193,1616.3404125636273,0.45157487811608743
ARM,1024,10,stage1,video,13,3.9471064182428215,1927.927019751989,0.5265439961935924
ARM,1024,12,stage1,video,15,3.128476452827454,2019.7740972359975,0.5008065105686189
ARM,1024,16,stage1,video,14,2.1212609580584934,2235.706516535793,0.4527619388880048
ARM,1024,20,stage1,video,15,1.8152146776517233,2671.4337539569538,0.4842992759974798
ARM,1024,24,stage1,video,13,1.5059817249958332,2991.1220087931706,0.4821551090746659
ARM,1024,28,stage1,video,15,1.285734600680215,3414.4794719902675,0.4802475880460739
ARM,1024,4,stage3,ml,12,1.8048333195326978,605.5180640593751,0.09630590593026475
ARM,1024,5,stage3,ml,12,1.8354140467124995,771.446213119416,0.12242211691572373
ARM,1024,6,stage3,ml,12,1.8890193679709284,918.661888633784,0.1511971102123931
ARM,1024,7,stage3,ml,12,1.9608704319180907,1068.4673398416412,0.1831060809325113
ARM,1024,8,stage3,ml,24,2.0536012495198066,1333.3398954487125,0.21916032534875377
ARM,1024,9,stage3,ml,24,2.044967403300108,1484.4618283736563,0.245518786440211
ARM,1024,10,stage3,ml,24,2.206246519830555,1659.1618519111248,0.29431328574539606
ARM,1024,12,stage3,ml,12,2.177038545897752,2020.220113082603,0.34850033042731215
ARM,1024,16,stage3,ml,18,2.4173342082560016,2782.383651944418,0.515955813410161
ARM,1024,20,stage3,ml,20,2.8165365337995913,3960.351038452843,0.751451947217731
ARM,1024,24,stage3,ml,17,2.794236199972648,4604.597673207126,0.8946026617832429
ARM,1024,28,stage3,ml,20,2.8069901274443056,5628.422079221422,1.048466952402997
x86,1024,4,stage2,video,11,7.065859707919034e-06,1716.7354695659874,4.7115152532404125e-07
x86,1024,5,stage2,video,11,7.386641068892045e-06,2303.1398966759443,6.15676533092152e-07
x86,1024,6,stage2,video,11,7.423487576571378e-06,2789.01254590869,7.424972274086692e-07
x86,1024,7,stage2,video,11,8.403480827034293e-06,3323.9750482815502,9.806021777066317e-07
x86,1024,8,stage2,video,11,8.252533999356357e-06,3768.219315254688,1.100557934154164e-06
x86,1024,9,stage2,video,11,8.058066319937658e-06,4173.497353746891,1.2089516899802468e-06
x86,1024,10,stage2,video,11,7.66190615567294e-06,4438.761243789196,1.277239756150679e-06
x86,1024,12,stage2,video,11,8.498177383885238e-06,6070.483540642261,1.6999754038724031e-06
x86,1024,16,stage2,video,11,9.594993157820268e-06,8138.424441132545,2.559176575053822e-06
x86,1024,20,stage2,video,11,7.754022424871271e-06,9424.209087562562,2.5851910764520823e-06
x86,1024,24,stage2,video,11,7.953607674800988e-06,11640.514241950512,3.18207935853438e-06
x86,1024,28,stage2,video,11,8.751819660137226e-06,14064.986133185626,4.084999344565653e-06
ARM,512,4,stage3,ml,16,3.90792308527689,501.45273496103823,0.10426338791518741
ARM,512,5,stage3,ml,16,4.021372438874367,683.9371298584082,0.13411277083646012
ARM,512,6,stage3,ml,16,4.116115017614776,828.0393913453677,0.16472692300494332
ARM,512,7,stage3,ml,16,4.337741551875755,997.4637877672424,0.202529153057079
ARM,512,8,stage3,ml,16,4.327051896667032,1128.97070451959,0.23089148920615282
ARM,512,9,stage3,ml,18,4.522528209212869,1266.1166311256252,0.27148736839904847
ARM,512,10,stage3,ml,16,4.837994617250214,1446.557729399136,0.32269424097058924
ARM,512,12,stage3,ml,18,4.926812018006565,1772.0587026109847,0.39434203392124545
ARM,512,16,stage3,ml,16,4.616627676484479,2148.959491909718,0.4926865056344236
ARM,512,20,stage3,ml,20,5.110511788484234,3047.0190049478197,0.6817422725837968
ARM,512,24,stage3,ml,16,5.4536299044518985,3798.1844818328887,0.87301707510466
ARM,512,28,stage3,ml,16,5.490081299742169,4419.48948878601,1.0253275835398472
x86,512,4,stage2,video,11,5.9387900612571025e-06,1548.5427324211596,1.9799926064231182e-07
x86,512,5,stage2,video,11,6.628036499023438e-06,2096.0293631964923,2.762234210968018e-07
x86,512,6,stage2,video,11,6.4373016357421875e-06,2640.39668803215,3.2192945480346687e-07
x86,512,7,stage2,video,11,7.372397881049614e-06,3237.261937069297,4.301425543698398e-07
x86,512,8,stage2,video,11,8.07101076299494e-06,3805.7703019297123,5.381749976765027e-07
x86,512,9,stage2,video,11,7.771482371320629e-06,4404.184061997534,5.829777500846169e-07
x86,512,10,stage2,video,11,7.495013150301847e-06,4617.111459479928,6.24709346077659e-07
x86,512,12,stage2,video,11,7.57882089325876e-06,5547.420522157549,7.580336657437412e-07
x86,512,16,stage2,video,11,7.259574803439054e-06,7120.498087143898,9.681368957866323e-07
x86,512,20,stage2,video,11,7.301027124578302e-06,9117.026096317766,1.217081221667203e-06
x86,512,24,stage2,video,11,8.187510750510476e-06,11382.492127259375,1.6378296505321158e-06
x86,512,28,stage2,video,11,7.96999250139509e-06,13619.759358520509,1.8600368499755862e-06
x86,1024,4,stage1,video,11,7.510185241699219e-06,1629.5377925318478,5.00779151916504e-07
x86,1024,5,stage1,video,11,7.755106145685368e-06,2144.3923251473907,6.463880972428756e-07
x86,1024,6,stage1,video,11,7.708867390950521e-06,2410.1579481852054,7.710409164428712e-07
x86,1024,7,stage1,video,11,8.471600421063312e-06,3291.653898321986,9.88551053133878e-07
x86,1024,8,stage1,video,11,8.56139443137429e-06,3673.6881770229334,1.1417475613680753e-06
x86,1024,9,stage1,video,11,8.400040443497475e-06,4001.932850806117,1.2602580677379263e-06
x86,1024,10,stage1,video,11,9.80333848433061e-06,4960.9968748581405,1.6342165253379129e-06
x86,1024,12,stage1,video,11,8.53430141102184e-06,5637.319396404624,1.7072016542608089e-06
x86,1024,16,stage1,video,11,8.447603745893998e-06,7681.718978759645,2.2531448711048473e-06
x86,1024,20,stage1,video,11,8.192929354580967e-06,9386.929042875765,2.7315226468172947e-06
x86,1024,24,stage1,video,11,8.62280527750651e-06,11352.448587354422,3.449811935424805e-06
x86,1024,28,stage1,video,11,8.799813010475852e-06,13273.268716591596,4.107400720769709e-06
ARM,512,4,stage0,video,8,177.8520145714283,7814.444084835052,4.745091748765707
ARM,512,5,stage0,video,7,177.73809695243835,9724.517696499826,5.927565533363818
ARM,512,6,stage0,video,7,177.63486187798637,11654.407750531605,7.108947172357014
ARM,512,7,stage0,video,8,177.14331576228142,13521.56930746585,8.270821412940919
ARM,512,8,stage0,video,8,176.49733811616898,15355.427369940282,9.417897961878776
ARM,512,9,stage0,video,8,175.57168212532997,17181.596349947155,10.539568077983558
ARM,512,10,stage0,video,8,176.05184262990952,19174.38778345287,11.742657903414964
ARM,512,12,stage0,video,8,175.6141802072525,23040.977321773764,14.056158983788489
ARM,512,16,stage0,video,8,175.97379285097122,30643.475109386447,18.779923173055646
ARM,512,20,stage0,video,7,176.17668649128504,38413.23913839885,23.501969977937424
ARM,512,24,stage0,video,7,177.2977088860103,46232.99696367808,28.38181723847253
ARM,512,28,stage0,video,8,177.29217767715454,54396.64131505489,33.11108710298538
x86,512,4,stage0,ml,10,5.87536461353302,1647.5142623023987,0.1958846562151909
x86,512,5,stage0,ml,10,5.9631335735321045,2131.759064292908,0.2485135916769505
x86,512,6,stage0,ml,10,5.917070603370666,2469.2590302114486,0.295912700874567
x86,512,7,stage0,ml,10,5.895919895172119,2823.571984554291,0.3439974462838173
x86,512,8,stage0,ml,10,6.044704580307007,3461.4668010406494,0.4030609014148712
x86,512,9,stage0,ml,10,6.08275785446167,3851.0633334968093,0.45629808045244225
x86,512,10,stage0,ml,10,6.061337089538574,4537.761888473034,0.5052124464130402
x86,512,12,stage0,ml,10,6.042692828178406,4932.420911839486,0.6043901366744041
x86,512,16,stage0,ml,9,6.21380795372857,6737.482017139859,0.8286734287092422
x86,512,20,stage0,ml,9,6.047514888975355,8473.635812309054,1.0081207319921919
x86,512,24,stage0,ml,10,6.2037054061889645,9791.753565576555,1.2409892294540406
x86,512,28,stage0,ml,10,6.116489148139953,11515.940130903244,1.4274662373929023
x86,1024,4,stage3,video,10,17.89299294948578,5235.511009320259,1.1931047698717119
x86,1024,5,stage3,video,9,14.487363603379992,5199.034608438279,1.2075217563417227
x86,1024,6,stage3,video,9,14.267266247007582,6404.565167376201,1.4270119700256985
x86,1024,7,stage3,video,9,14.295901086595324,7776.421260697048,1.6681886977948084
x86,1024,8,stage3,video,10,14.148647022247314,8751.230381385803,1.8868635668869018
x86,1024,9,stage3,video,11,14.311434377323497,10136.594710507392,2.1471444996298445
x86,1024,10,stage3,video,12,14.655113716920217,11262.115818236272,2.4430074566106006
x86,1024,12,stage3,video,11,14.156241070140492,13273.92290677071,2.831814463670904
x86,1024,16,stage3,video,12,14.222484310468039,18234.92473264694,3.7934210152880357
x86,1024,20,stage3,video,13,13.18679875593919,20466.144937672983,4.396478705230127
x86,1024,24,stage3,video,12,14.347001751263937,26685.652427239416,5.739948460645676
x86,1024,28,stage3,video,14,14.223445790154594,30002.071211791037,6.638935557012559
x86,1024,4,stage1,ml,10,74.65728825330734,18262.096614391805,4.978147980730534
x86,1024,5,stage1,ml,10,72.54108755588531,22192.523914947033,6.046299647783042
x86,1024,6,stage1,ml,10,72.14227411746978,26430.68233447623,7.215670257229329
x86,1024,7,stage1,ml,10,71.94709138529642,30962.726935296534,8.39550609375024
x86,1024,8,stage1,ml,10,70.72160019576549,34897.66558682608,9.431432602107286
x86,1024,9,stage1,ml,10,69.80425701406267,38772.87214980531,10.472732679819822
x86,1024,10,stage1,ml,10,68.87360803842544,42185.868848557715,11.481230460005523
x86,1024,12,stage1,ml,10,67.875725766023,50136.44114113522,13.577860182235241
x86,1024,16,stage1,ml,10,66.87264894992113,66930.45089466094,17.836272927922966
x86,1024,20,stage1,ml,10,65.37492042183877,82331.30300545598,21.79599846864104
x86,1024,24,stage1,ml,10,63.92831626137097,96902.8640918486,25.576440769849302
x86,1024,28,stage1,ml,10,63.32852177109037,112375.11330491853,29.559220821874145
ARM,1024,4,stage0,ml,12,2.6369323871954626,697.8049535130791,0.14070671218074987
ARM,1024,5,stage0,ml,12,2.67132530027494,910.6752235709057,0.1781773975283385
ARM,1024,6,stage0,ml,12,2.7530788959251407,1107.2941423886336,0.22035643482984824
ARM,1024,7,stage0,ml,12,2.8184053158939992,1370.181406715921,0.26318268839818165
ARM,1024,8,stage0,ml,24,2.8026375440464815,1548.7881409303006,0.2990974787006405
ARM,1024,9,stage0,ml,24,2.8195850382235936,1720.2662902852617,0.3385193796891246
ARM,1024,10,stage0,ml,24,2.876938879394348,1952.1741709099224,0.383783646511206
ARM,1024,12,stage0,ml,12,2.763871446206649,2297.836054104346,0.44244054110876035
ARM,1024,16,stage0,ml,18,2.7740448401823783,3123.54864750523,0.5920921306885267
ARM,1024,20,stage0,ml,20,2.6697833923986374,3690.4052955797965,0.7122982090919564
ARM,1024,24,stage0,ml,17,2.9028345646849263,4577.080990730491,0.9293715142295259
ARM,1024,28,stage0,ml,20,2.706130128604072,5269.06934887296,1.010793725636193
x86,512,4,stage3,video,7,27.224598237446376,4548.372988888877,0.9076681052364622
x86,512,5,stage3,video,7,26.466354199818202,5290.370653385776,1.1029853112774237
x86,512,6,stage3,video,8,27.021026223897934,6725.114992659687,1.351321521457136
x86,512,7,stage3,video,8,27.58703225851059,7579.039154578447,1.6095653971228003
x86,512,8,stage3,video,8,27.577248692512512,8870.985290524959,1.8388509428167343
x86,512,9,stage3,video,8,27.945023596286774,9734.030991345047,2.0962959450754526
x86,512,10,stage3,video,7,27.720806530543737,11039.790656256675,2.3105292243208204
x86,512,12,stage3,video,7,27.746607984815324,12948.232455413003,2.7752157306412286
x86,512,16,stage3,video,8,27.546823799610138,17200.490186719893,3.6736444219160083
x86,512,20,stage3,video,8,27.684079110622406,23189.619576871395,4.614935987740755
x86,512,24,stage3,video,8,27.39267858862877,27266.660664911265,5.479631424869299
x86,512,28,stage3,video,8,27.455766022205353,32111.469589842556,6.407626674262286
ARM,1024,4,stage2,video,8,0.7574670389294624,467.64532170891766,0.04041844119727611
ARM,1024,5,stage2,video,13,0.7676035037407508,636.9557384151678,0.051199153699508074
ARM,1024,6,stage2,video,12,0.5293475356366899,656.9782803575197,0.042368976752360656
ARM,1024,7,stage2,video,12,0.39015809127262663,672.9119406918685,0.036432962563037866
ARM,1024,8,stage2,video,11,0.31109871647574683,731.008940841935,0.0332004550222917
ARM,1024,9,stage2,video,11,0.37874853008925313,965.4459151842377,0.045472548522515734
ARM,1024,10,stage2,video,13,0.43619235295515796,1226.5032483421842,0.05818805988421807
ARM,1024,12,stage2,video,15,0.31459864377975466,1279.6440151643756,0.05036095089626312
ARM,1024,16,stage2,video,14,0.18856694442885263,1501.7583616835732,0.04024772861889431
ARM,1024,20,stage2,video,15,0.1687876009941101,1919.1274186491967,0.04503253194522858
ARM,1024,24,stage2,video,13,0.1329137010452075,2194.051672753004,0.04255365052663363
ARM,1024,28,stage2,video,15,0.12442062184924171,2510.5082793442407,0.04647359067312876
x86,1024,4,stage,titanic,10,75.41346688270569,19004.888645846844,5.028569971738817
x86,1024,5,stage,titanic,10,56.78661029815674,18066.024360686064,4.733163968351364
x86,1024,6,stage,titanic,10,44.174917276700334,17317.757706238033,4.418375226015568
x86,1024,7,stage,titanic,10,36.22682419845036,17009.34552093482,4.227308115717173
x86,1024,8,stage,titanic,10,30.609172150492668,16911.338152301312,4.082039197989703
x86,1024,9,stage,titanic,10,26.417459739579094,16815.115864598512,3.9634114847290522
x86,1024,10,stage,titanic,10,23.36664589881897,16759.09049396086,3.8952198713331225
x86,1024,12,stage,titanic,10,18.295764644940693,16469.99208966422,3.6598847595739366
x86,1024,16,stage,titanic,10,13.014479713141919,17157.76159732485,3.471222029089213
x86,1024,20,stage,titanic,10,10.026349239349365,17826.007187077284,3.3427848363990784
x86,1024,24,stage,titanic,10,7.94843470354875,18087.019540902136,3.1800097561957843
x86,1024,28,stage,titanic,11,6.756191485887998,19826.008786785605,3.153519937953082
